Date,AGG,EEM,GLD,GSG,LQD,QQQ,SLV,SPY,TLT,VGK,VNQ,VPL,VWRA.L
2022-08-15,94.68753814697266,38.277549743652344,165.7100067138672,22.1200008392334,102.0877914428711,326.9591979980469,18.68000030517578,412.2441711425781,104.83486938476562,51.34075164794922,90.84880828857422,62.215457916259766,104.27999877929688
2022-08-16,94.54998779296875,38.268184661865234,165.4199981689453,21.860000610351562,101.69429779052734,326.19342041015625,18.56999969482422,413.0516052246094,105.270751953125,51.41439437866211,90.6086196899414,62.13288879394531,104.69999694824219
2022-08-17,93.9905776977539,38.10893249511719,164.35000610351562,22.020000457763672,100.73745727539062,322.47283935546875,18.25,410.1197814941406,104.17198181152344,50.889671325683594,90.0660171508789,61.6834602355957,103.76000213623047
2022-08-18,94.19231414794922,37.893463134765625,163.9199981689453,22.360000610351562,100.99676513671875,323.2484436035156,18.040000915527344,411.3117980957031,104.32636260986328,50.641109466552734,89.47000885009766,61.518348693847656,104.0999984741211
2022-08-19,93.53203582763672,37.378231048583984,162.72000122070312,22.3799991607666,99.79850006103516,316.9460144042969,17.549999237060547,405.7845458984375,102.64643859863281,49.95066452026367,88.52709197998047,60.55526351928711,102.58000183105469
2022-08-22,93.1285171508789,37.05034637451172,161.63999938964844,22.610000610351562,99.12779998779297,308.6016845703125,17.5,397.3351135253906,102.3013916015625,48.799949645996094,86.59679412841797,59.904029846191406,101.05999755859375
2022-08-23,93.09183502197266,37.247074127197266,162.77000427246094,23.030000686645508,99.23509979248047,308.3464660644531,17.6200008392334,396.3738708496094,101.7384033203125,48.836769104003906,85.48487091064453,60.07831954956055,100.79000091552734
2022-08-24,92.84422302246094,37.237709045410156,163.25,23.290000915527344,98.93999481201172,309.2397766113281,17.6299991607666,397.6427001953125,100.9937973022461,48.93803405761719,85.97411346435547,60.11500930786133,101.13999938964844
2022-08-25,93.35780334472656,38.04335021972656,163.75,23.020000457763672,99.9594497680664,314.7077331542969,17.729999542236328,403.2564392089844,102.40125274658203,49.40753936767578,87.25505065917969,61.04140853881836,101.5999984741211
2022-08-26,93.18353271484375,37.48127746582031,161.75999450683594,23.06999969482422,99.36029815673828,301.8084716796875,17.360000610351562,389.606689453125,103.17313385009766,47.934608459472656,85.0578842163086,59.702247619628906,100.5
2022-08-29,92.73419189453125,37.247074127197266,161.86000061035156,23.489999771118164,98.62702178955078,298.83392333984375,17.290000915527344,387.03045654296875,102.31957244873047,47.98984909057617,84.29287719726562,59.234466552734375,
2022-08-30,92.85340881347656,36.80678176879883,160.50999450683594,22.760000228881836,98.75223541259766,295.50604248046875,16.959999084472656,382.78167724609375,102.57380676269531,47.65842819213867,83.1275863647461,58.940948486328125,98.12999725341797
2022-08-31,92.35816192626953,36.93793487548828,159.27000427246094,22.25,97.71487426757812,293.7881164550781,16.579999923706055,379.869140625,101.59310150146484,47.24416732788086,82.73619079589844,58.8492317199707,97.7699966430664
2022-09-01,91.95752716064453,36.64752197265625,157.8699951171875,21.729999542236328,97.1266098022461,293.9157409667969,16.3799991607666,381.0610656738281,99.73313903808594,46.489295959472656,82.88742065429688,58.179649353027344,95.94000244140625
2022-09-02,92.2240219116211,36.310279846191406,159.25999450683594,21.889999389648438,97.1983642578125,289.76324462890625,16.56999969482422,377.0429992675781,100.29731750488281,46.17629623413086,81.73100280761719,57.64766311645508,97.95999908447266
2022-09-05,,,,,,,,,,,,,96.36000061035156
2022-09-06,91.36022186279297,35.87935256958008,158.3300018310547,21.719999313354492,95.88014221191406,287.6820373535156,16.540000915527344,375.62042236328125,97.81307983398438,46.41564178466797,82.46932220458984,56.8221549987793,96.1500015258789
2022-09-07,91.9942855834961,36.1978645324707,159.94000244140625,21.139999389648438,97.18940734863281,293.4936218261719,17.0,382.3683776855469,99.36005401611328,47.06005096435547,84.07939910888672,56.90470886230469,96.0
2022-09-08,91.7002182006836,36.00113296508789,158.97999572753906,21.260000228881836,96.96519470214844,295.01519775390625,17.030000686645508,384.8676452636719,98.34085845947266,46.866729736328125,84.31067657470703,57.21657180786133,97.37999725341797
2022-09-09,91.69102478027344,36.53511047363281,159.82000732421875,21.8700008392334,97.18940734863281,301.46484375,17.31999969482422,390.8465881347656,98.55924987792969,48.247596740722656,85.2269058227539,58.48233413696289,98.8499984741211
2022-09-12,91.55318450927734,37.078453063964844,160.6300048828125,22.209999084472656,96.97416687011719,305.0479736328125,18.170000076293945,395.0472717285156,97.74937438964844,49.12215042114258,86.0541763305664,58.69329833984375,100.45999908447266
2022-09-13,91.0385971069336,35.9355583190918,158.5399932861328,22.059999465942383,96.27470397949219,288.3201599121094,17.829999923706055,377.8696594238281,97.97687530517578,47.35463333129883,82.76286315917969,56.757957458496094,97.55000305175781
2022-09-14,91.15806579589844,36.11355209350586,157.92999267578125,22.15999984741211,96.73206329345703,290.6074523925781,18.0,379.3115539550781,98.31356048583984,47.40987014770508,81.81996154785156,57.363319396972656,96.83499908447266
2022-09-15,90.88237762451172,35.72946548461914,154.97999572753906,21.420000076293945,96.26573181152344,285.7677917480469,17.6299991607666,375.0051574707031,98.24986267089844,46.9495849609375,80.30774688720703,56.831329345703125,96.19999694824219
2022-09-16,90.81804656982422,35.40158462524414,155.83999633789062,21.3799991607666,96.04154205322266,284.0203857421875,17.989999771118164,372.1443176269531,97.4308853149414,46.5721435546875,80.3166275024414,56.84050369262695,94.68000030517578
2022-09-19,90.68021392822266,35.513999938964844,155.9600067138672,21.510000228881836,96.2029800415039,286.2321472167969,17.989999771118164,375.03021240234375,97.65839385986328,46.67200469970703,80.20101165771484,56.959110260009766,
2022-09-20,90.27589416503906,35.31727600097656,155.07000732421875,21.459999084472656,95.24346160888672,283.9505310058594,17.729999542236328,370.7254333496094,96.68472290039062,45.62724304199219,78.2529067993164,56.370670318603516,94.58000183105469
2022-09-21,90.56078338623047,34.727088928222656,155.7899932861328,21.3799991607666,95.60216522216797,278.8661193847656,18.059999465942383,364.258544921875,98.3044662475586,45.04476547241211,77.01644897460938,55.681095123291016,94.5999984741211
2022-09-22,89.59586334228516,34.55846405029297,155.6999969482422,21.329999923706055,94.25701141357422,275.4339294433594,18.09000015258789,361.19891357421875,95.79292297363281,44.785888671875,76.03794860839844,55.76384353637695,92.19999694824219
2022-09-23,89.32018280029297,33.70597457885742,153.00999450683594,20.530000686645508,93.98800659179688,270.94940185546875,17.360000610351562,355.14703369140625,96.18424987792969,43.00148010253906,75.02727508544922,54.393882751464844,90.27999877929688
