Date,AGG,EEM,GLD,GSG,LQD,SLV,SPY,TLT,VGK,VNQ,VPL
2010-02-12,69.16896057128906,27.976411819458008,107.04000091552734,29.5,60.5325813293457,15.239999771118164,81.76495361328125,59.351470947265625,26.186513900756836,23.087020874023438,32.548770904541016
2010-02-16,69.34187316894531,28.696928024291992,109.62000274658203,30.40999984741211,60.771610260009766,15.819999694824219,83.05152893066406,59.46330261230469,26.876258850097656,23.741153717041016,33.109840393066406
2010-02-17,69.12909698486328,28.79882049560547,109.25,30.469999313354492,60.56760787963867,15.739999771118164,83.44507598876953,58.785465240478516,26.846784591674805,23.955524444580078,33.23237991333008
2010-02-18,69.10246276855469,28.907989501953125,109.9800033569336,30.90999984741211,60.526798248291016,15.880000114440918,83.9369888305664,58.54861068725586,27.07080078125,24.312835693359375,33.32911682128906
2010-02-19,69.15570068359375,28.660537719726562,109.47000122070312,31.100000381469727,60.74247741699219,15.970000267028809,84.11103820800781,58.864479064941406,26.952898025512695,24.329317092895508,32.97440719604492
2010-02-22,69.0359878540039,28.696928024291992,109.06999969482422,31.110000610351562,60.7774658203125,15.899999618530273,84.12620544433594,58.62101364135742,26.911624908447266,24.38978385925293,33.21303176879883
2010-02-23,69.2820053100586,28.034637451171875,107.88999938964844,30.510000228881836,60.923194885253906,15.569999694824219,83.1044921875,59.53569412231445,26.375167846679688,24.20289421081543,32.942176818847656
2010-02-24,69.3551254272461,28.303916931152344,107.36000061035156,30.860000610351562,61.18553924560547,15.619999885559082,83.8688735961914,59.68048858642578,26.652236938476562,24.45025634765625,33.18723678588867
2010-02-25,69.49480438232422,28.071025848388672,108.30999755859375,30.350000381469727,61.1214485168457,15.770000457763672,83.75534057617188,60.016075134277344,26.43411636352539,24.543701171875,32.903472900390625
2010-02-26,69.50808715820312,28.3548641204834,109.43000030517578,30.969999313354492,61.523719787597656,16.06999969482422,83.80831909179688,60.32537078857422,26.640453338623047,24.53270149230957,33.22593307495117
2010-03-01,69.61013793945312,28.835205078125,109.43000030517578,30.59000015258789,61.60273361206055,16.110000610351562,84.67864227294922,60.298980712890625,26.722980499267578,24.741586685180664,33.78056716918945
2010-03-02,69.6368408203125,29.16271209716797,111.0199966430664,30.860000610351562,61.73154067993164,16.559999465942383,84.91326904296875,60.21974182128906,27.00595474243164,24.752582550048828,33.87083435058594
2010-03-03,69.6368408203125,29.199111938476562,111.62999725341797,31.360000610351562,61.86031723022461,16.81999969482422,84.98895263671875,60.0679817199707,27.412708282470703,24.686620712280273,34.0965576171875
2010-03-04,69.76356506347656,29.046266555786133,110.83000183105469,31.049999237060547,61.88959503173828,16.790000915527344,85.24626922607422,60.38481903076172,27.306608200073242,24.84053611755371,33.8321418762207
2010-03-05,69.63021087646484,29.80316925048828,110.80999755859375,31.34000015258789,61.813507080078125,17.010000228881836,86.46468353271484,59.59259033203125,28.031721115112305,25.51665687561035,34.27068328857422
2010-03-08,69.6768798828125,29.825014114379883,109.87999725341797,31.270000457763672,61.913047790527344,16.889999389648438,86.4798355102539,59.28234100341797,27.94328498840332,25.775005340576172,34.43836212158203
2010-03-09,69.75690460205078,29.992401123046875,109.72000122070312,30.989999771118164,61.85449981689453,16.920000076293945,86.62361145019531,59.295555114746094,27.75465202331543,25.835481643676758,34.47706604003906
2010-03-10,69.7102279663086,30.203462600708008,108.47000122070312,31.280000686645508,61.913047790527344,16.65999984741211,87.00958251953125,59.14366912841797,28.0140438079834,26.066349029541016,34.39967727661133
2010-03-11,69.7102279663086,30.210735321044922,108.5999984741211,31.209999084472656,61.88959503173828,16.809999465942383,87.37287139892578,59.36153030395508,28.17909049987793,26.220260620117188,34.52220153808594
2010-03-12,69.71687316894531,30.10885238647461,107.94999694824219,30.979999542236328,62.0184211730957,16.760000228881836,87.38043975830078,59.731224060058594,28.279315948486328,26.42914390563965,34.69633483886719
2010-03-15,69.8036117553711,29.8905086517334,108.36000061035156,30.639999389648438,62.00668716430664,16.739999771118164,87.40312194824219,59.65199661254883,28.00814437866211,26.368667602539062,34.58024978637695
2010-03-16,69.93032836914062,30.276247024536133,110.4000015258789,31.100000381469727,62.293582916259766,17.049999237060547,88.09938049316406,60.12737274169922,28.50333595275879,27.00632667541504,34.986541748046875
2010-03-17,69.98371124267578,30.603748321533203,109.58999633789062,31.420000076293945,62.52191925048828,17.079999923706055,88.62161254882812,60.38481903076172,28.633024215698242,27.4075927734375,35.19292068481445
2010-03-18,69.92362976074219,30.370851516723633,110.33999633789062,31.31999969482422,62.39895248413086,17.079999923706055,88.576171875,60.18680191040039,28.385438919067383,27.25916862487793,34.986541748046875
2010-03-19,69.87029266357422,29.977848052978516,108.27999877929688,30.799999237060547,62.35211181640625,16.649999618530273,88.1278305053711,60.246158599853516,28.00814437866211,26.96234703063965,34.831756591796875
2010-03-22,69.92362976074219,30.08702278137207,107.75,30.889999389648438,62.45161819458008,16.600000381469727,88.59893798828125,60.31216049194336,28.09066390991211,27.303146362304688,34.96719741821289
2010-03-23,69.93699645996094,30.29807472229004,108.31999969482422,30.75,62.410667419433594,16.719999313354492,89.22209930419922,60.02832794189453,28.238040924072266,27.2261905670166,35.29610061645508
2010-03-24,69.58346557617188,29.846843719482422,106.30000305175781,30.479999542236328,61.94816207885742,16.290000915527344,88.7889404296875,58.93244552612305,27.701583862304688,27.374605178833008,34.786617279052734
2010-03-25,69.40338134765625,29.76678466796875,106.77999877929688,30.329999923706055,61.72569274902344,16.31999969482422,88.64457702636719,58.556190490722656,27.795907974243164,27.441631317138672,34.53510284423828
2010-03-26,69.51675415039062,29.912338256835938,108.58999633789062,30.270000457763672,61.913047790527344,16.610000610351562,88.59140014648438,58.721187591552734,28.084775924682617,27.297637939453125,34.909156799316406
2010-03-29,69.4367446899414,30.45091438293457,108.75,30.940000534057617,61.86031723022461,17.040000915527344,89.15370178222656,58.496742248535156,28.32058334350586,27.380687713623047,35.40573501586914
2010-03-30,69.46339416503906,30.567358016967773,107.97000122070312,31.200000762939453,61.89545440673828,16.950000762939453,89.21448516845703,58.68158721923828,28.173206329345703,27.341936111450195,35.521827697753906
2010-03-31,69.50342559814453,30.654695510864258,108.94999694824219,31.15999984741211,61.92474365234375,17.139999389648438,88.91053771972656,59.084312438964844,28.37364387512207,27.031797409057617,35.19936752319336
2010-04-01,69.47730255126953,31.455270767211914,110.26000213623047,31.8799991607666,62.059410095214844,17.540000915527344,89.5184555053711,58.939823150634766,28.892417907714844,27.170244216918945,35.7797966003418
2010-04-05,69.04913330078125,31.73911476135254,110.88999938964844,32.380001068115234,61.4890022277832,17.75,90.24800872802734,57.95918655395508,28.974960327148438,27.768360137939453,35.7797966003418
2010-04-06,69.13609313964844,31.8337345123291,111.02999877929688,32.31999969482422,61.6359977722168,17.610000610351562,90.46080017089844,58.05192565917969,28.798105239868164,28.405263900756836,35.882972717285156
2010-04-07,69.43051147460938,31.557165145874023,112.48999786376953,32.22999954223633,61.94767379760742,17.770000457763672,89.94403839111328,58.7940673828125,28.432592391967773,27.779447555541992,35.81848907470703
2010-04-08,69.36363983154297,31.66632843017578,112.6500015258789,32.02000045776367,61.830074310302734,17.719999313354492,90.25560760498047,58.820552825927734,28.397218704223633,27.81268882751465,35.83138656616211
2010-04-09,69.43717193603516,31.862834930419922,113.63999938964844,32.0099983215332,61.871238708496094,18.010000228881836,90.84835815429688,58.95975875854492,28.951374053955078,28.205886840820312,35.999061584472656
2010-04-12,69.59774017333984,31.608089447021484,113.01000213623047,31.84000015258789,62.047637939453125,17.799999237060547,90.99271392822266,59.27115249633789,29.15770721435547,28.02866554260254,35.941001892089844
2010-04-13,69.71150207519531,31.542600631713867,112.69000244140625,31.969999313354492,62.271087646484375,17.84000015258789,91.06111907958984,59.463294982910156,29.140018463134766,28.715394973754883,35.87006759643555
2010-04-14,69.63123321533203,32.00837707519531,113.02999877929688,32.45000076293945,62.218204498291016,18.06999969482422,92.09461975097656,59.04583740234375,29.523204803466797,28.759719848632812,36.27637481689453
2010-04-15,69.75836181640625,31.8337345123291,113.6500015258789,32.61000061035156,62.32404327392578,18.06999969482422,92.17059326171875,59.11208724975586,29.4996280670166,27.973281860351562,36.28926467895508
2010-04-16,69.86540985107422,30.902149200439453,111.23999786376953,31.989999771118164,62.471073150634766,17.40999984741211,90.70394897460938,59.54278564453125,28.82166862487793,27.330854415893555,35.57986831665039
2010-04-19,69.73831176757812,30.77842140197754,111.1500015258789,31.6200008392334,62.312252044677734,17.3799991607666,91.04591369628906,59.397029876708984,28.71556282043457,27.452699661254883,35.49602508544922
2010-04-20,69.85201263427734,31.142322540283203,111.45999908447266,31.68000030517578,62.44756317138672,17.479999542236328,91.85905456542969,59.609092712402344,29.02211570739746,27.917903900146484,35.61855697631836
2010-04-21,69.97245788574219,31.04042625427246,112.30999755859375,31.760000228881836,62.665103912353516,17.770000457763672,91.69186401367188,60.099403381347656,28.709671020507812,28.405263900756836,35.57986831665039
2010-04-22,69.83198547363281,31.17143440246582,111.83999633789062,31.770000457763672,62.524009704589844,17.639999389648438,91.96543884277344,59.920536041259766,28.403120040893555,28.842775344848633,35.328346252441406
2010-04-23,69.74500274658203,31.338815689086914,113.19000244140625,32.15999984741211,62.512229919433594,17.90999984741211,92.56574249267578,59.7084846496582,28.768611907958984,29.22492027282715,35.412193298339844
2010-04-26,69.73831176757812,31.338815689086914,112.75,31.979999542236328,62.54163360595703,17.93000030517578,92.21619415283203,59.774749755859375,28.68018341064453,29.457521438598633,35.59275817871094
2010-04-27,69.9591293334961,30.218029022216797,114.62999725341797,31.290000915527344,62.58277130126953,17.8799991607666,90.03522491455078,60.61627197265625,27.253549575805664,28.51602554321289,34.67699432373047
2010-04-28,69.85201263427734,30.472747802734375,114.30999755859375,31.549999237060547,62.68867874145508,17.75,90.71915435791016,60.099403381347656,27.165124893188477,28.604644775390625,34.844669342041016
2010-04-29,69.8787841796875,30.974925994873047,114.27999877929688,31.90999984741211,62.847450256347656,18.139999389648438,91.84383392333984,60.35125732421875,27.778226852416992,29.8950252532959,35.19936752319336
2010-04-30,70.17988586425781,30.603748321533203,115.36000061035156,32.13999938964844,63.10617446899414,18.260000228881836,90.28598022460938,61.046966552734375,27.29482650756836,28.964611053466797,34.81242752075195
2010-05-03,70.04693603515625,30.771146774291992,115.7300033569336,32.33000183105469,63.12508773803711,18.420000076293945,91.45625305175781,60.967124938964844,27.49525260925293,29.928264617919922,35.10907745361328
2010-05-04,70.32884979248047,29.359222412109375,114.87000274658203,31.309999465942383,63.20183563232422,17.59000015258789,89.3056869506836,62.064327239990234,26.31032371520996,29.247060775756836,33.741851806640625
2010-05-05,70.27520751953125,28.827930450439453,115.08999633789062,30.479999542236328,62.93018341064453,17.110000610351562,88.77374267578125,62.43000793457031,25.62647819519043,28.853851318359375,33.60643005371094
2010-05-06,70.37583923339844,27.64890480041504,118.48999786376953,29.270000457763672,61.89082336425781,17.31999969482422,85.82528686523438,64.35832977294922,24.258787155151367,27.668685913085938,32.76158905029297
2010-05-07,70.0671615600586,27.794466018676758,118.2699966430664,29.18000030517578,62.09162139892578,18.0,84.5486068725586,63.553714752197266,24.093717575073242,27.203475952148438,32.71000289916992
2010-05-10,70.0604248046875,29.795894622802734,117.56999969482422,29.770000457763672,62.48139953613281,18.110000610351562,88.27222442626953,62.23716735839844,26.139354705810547,28.99783706665039,34.07076644897461
2010-05-11,70.3221435546875,29.257328033447266,120.66000366210938,29.639999389648438,62.54631423950195,18.950000762939453,88.02142333984375,62.077571868896484,25.703109741210938,29.169527053833008,33.354915618896484
2010-05-12,70.2483139038086,29.62122917175293,121.4000015258789,29.950000762939453,62.52271270751953,19.1200008392334,89.25249481201172,61.60551834106445,26.139354705810547,29.640277862548828,33.670928955078125
2010-05-13,70.34894561767578,29.34467315673828,120.55999755859375,29.600000381469727,62.70574951171875,18.989999771118164,88.14300537109375,62.01108169555664,25.591108322143555,29.15846061706543,33.36781692504883
2010-05-14,70.60400390625,28.7406005859375,120.37000274658203,28.559999465942383,62.68803787231445,18.93000030517578,86.54720306396484,63.088321685791016,24.75398826599121,28.23357582092285,32.83253860473633
2010-05-17,70.5503158569336,28.5659236907959,119.36000061035156,27.799999237060547,62.7943115234375,18.530000686645508,86.5927734375,62.855567932128906,24.812936782836914,28.2723388671875,32.81319046020508
2010-05-18,70.79187774658203,27.96914291381836,119.48999786376953,27.649999618530273,62.995147705078125,18.56999969482422,85.4149398803711,63.819725036621094,24.258787155151367,27.55791473388672,32.12312698364258
2010-05-19,70.8254623413086,27.699853897094727,116.62999725341797,27.489999771118164,63.03063201904297,17.8700008392334,84.92855834960938,64.032470703125,24.482797622680664,27.303171157836914,32.05864715576172
2010-05-20,70.76507568359375,26.324317932128906,115.83999633789062,26.649999618530273,62.88889694213867,17.350000381469727,81.72173309326172,65.38227081298828,23.639787673950195,25.902006149291992,31.046125411987305
2010-05-21,71.0670166015625,27.17583465576172,115.22000122070312,26.950000762939453,62.78253173828125,17.290000915527344,82.91477966308594,65.44876861572266,24.205738067626953,26.77149200439453,31.716840744018555
2010-05-24,71.02677154541016,26.89200210571289,116.83999633789062,26.8700008392334,62.947898864746094,17.559999465942383,81.85087585449219,65.22266387939453,23.54546356201172,26.173385620117188,31.291189193725586
2010-05-25,71.11400604248047,26.600879669189453,117.36000061035156,26.530000686645508,62.64670181274414,17.540000915527344,81.93447875976562,65.54190063476562,23.533679962158203,26.383831024169922,31.110618591308594
2010-05-26,71.03350830078125,26.58632469177246,118.47000122070312,26.860000610351562,62.68803787231445,17.739999771118164,81.4405288696289,65.35569763183594,23.10331916809082,26.328447341918945,30.788162231445312
2010-05-27,70.86572265625,28.19475746154785,118.69000244140625,27.8700008392334,62.363243103027344,18.1200008392334,84.16864776611328,63.8729362487793,24.61838722229004,27.7739200592041,31.929641723632812
2010-05-28,70.93952941894531,27.72896957397461,118.87999725341797,27.770000457763672,62.280582427978516,18.030000686645508,83.11236572265625,64.16549682617188,24.087825775146484,27.419469833374023,31.471759796142578
2010-06-01,71.05667877197266,27.219514846801758,119.91000366210938,27.190000534057617,62.22902297973633,18.020000457763672,81.71412658691406,64.6164779663086,23.899173736572266,26.849037170410156,31.1944522857666
2010-06-02,70.98262786865234,28.172914505004883,119.77999877929688,27.59000015258789,62.448402404785156,17.979999542236328,83.84188079833984,64.00265502929688,24.700929641723633,27.37516212463379,31.62010955810547
2010-06-03,70.9489974975586,28.071025848388672,117.95999908447266,27.799999237060547,62.24678039550781,17.639999389648438,84.13065338134766,63.53563690185547,24.583032608032227,27.297637939453125,31.58785057067871
2010-06-04,71.13072204589844,27.073949813842773,119.19000244140625,26.979999542236328,62.6263427734375,17.049999237060547,81.17457580566406,65.24362182617188,23.380388259887695,25.752479553222656,30.672082901000977
2010-06-07,71.33940887451172,26.651823043823242,121.48999786376953,26.940000534057617,62.88726806640625,17.809999465942383,80.16389465332031,65.74405670166016,23.12690544128418,25.61402702331543,30.162595748901367
2010-06-08,71.25862884521484,27.26317596435547,121.0,27.15999984741211,62.88726806640625,17.889999389648438,81.02254486083984,65.41709899902344,23.480619430541992,26.073694229125977,30.730112075805664
2010-06-09,71.2989730834961,27.117610931396484,120.55999755859375,27.5,62.91099548339844,17.760000228881836,80.58943176269531,65.34366607666016,23.345022201538086,26.228757858276367,30.717222213745117
2010-06-10,71.08357238769531,28.063753128051758,118.97000122070312,28.110000610351562,62.65003204345703,17.860000610351562,82.94519805908203,64.17613220214844,24.553546905517578,27.364093780517578,31.581401824951172
2010-06-11,71.12396240234375,28.209306716918945,120.01000213623047,27.850000381469727,62.88135528564453,17.850000381469727,83.34793090820312,64.9900894165039,24.53584861755371,27.690828323364258,31.613649368286133
2010-06-14,71.22496795654297,28.21657943725586,119.5999984741211,28.18000030517578,62.762699127197266,17.860000610351562,83.2187728881836,64.65656280517578,24.78345489501953,28.034204483032227,31.78777313232422
2010-06-15,71.22496795654297,29.06810760498047,120.98999786376953,28.649999618530273,62.68564224243164,18.190000534057617,85.11095428466797,64.38961791992188,25.703109741210938,28.660009384155273,32.47139358520508
2010-06-16,71.33261108398438,29.06810760498047,120.33000183105469,29.040000915527344,62.75087356567383,18.079999923706055,85.08055877685547,64.75657653808594,25.49677276611328,28.399723052978516,32.47139358520508
2010-06-17,71.50094604492188,28.922555923461914,121.9000015258789,28.770000457763672,63.16599655151367,18.329999923706055,85.21736145019531,65.28365325927734,25.685420989990234,28.460655212402344,32.45848846435547
2010-06-18,71.38653564453125,29.053552627563477,122.83000183105469,28.8799991607666,63.16007614135742,18.75,85.30970001220703,65.17689514160156,25.597000122070312,28.372037887573242,32.47139358520508
2010-06-21,71.54132843017578,29.55573081970215,120.38999938964844,28.940000534057617,63.32016372680664,18.329999923706055,85.06536865234375,64.9900894165039,25.484987258911133,28.150510787963867,32.677757263183594
2010-06-22,71.61532592773438,28.988048553466797,121.44999694824219,28.690000534057617,63.628536224365234,18.420000076293945,83.6604995727539,65.76402282714844,25.184341430664062,27.314250946044922,32.226318359375
2010-06-23,71.79708862304688,29.062768936157227,120.94999694824219,28.280000686645508,63.895469665527344,18.18000030517578,83.40090942382812,66.21109008789062,25.44962501525879,27.38624382019043,32.20051574707031
2010-06-24,71.73656463623047,28.549949645996094,121.30000305175781,28.420000076293945,63.64042663574219,18.260000228881836,82.01889038085938,65.81739807128906,24.91315269470215,26.806509017944336,31.845827102661133
2010-06-25,71.83751678466797,28.886943817138672,122.76000213623047,29.110000610351562,63.74717330932617,18.670000076293945,82.36249542236328,66.08430480957031,25.019269943237305,27.482955932617188,32.148921966552734
2010-06-28,71.97212982177734,28.68914031982422,121.08999633789062,28.579999923706055,64.09709167480469,18.3799991607666,82.1028823852539,66.70475006103516,24.86599349975586,27.158700942993164,31.716840744018555
2010-06-29,72.18756103515625,27.52428436279297,121.2699966430664,27.8700008392334,64.06743621826172,18.1299991607666,79.56796264648438,67.43196868896484,23.958131790161133,26.269819259643555,30.74300765991211
2010-06-30,72.19426727294922,27.341127395629883,121.68000030517578,27.790000915527344,64.32243347167969,18.209999084472656,78.81201171875,67.88565826416016,23.692840576171875,25.990285873413086,30.672082901000977
2010-07-01,72.15645599365234,27.538936614990234,117.04000091552734,27.40999984741211,64.3938980102539,17.440000534057617,78.46083068847656,67.99271392822266,24.164461135864258,25.900836944580078,30.80751609802246
2010-07-02,72.05516815185547,27.656158447265625,118.48999786376953,27.059999465942383,64.20930480957031,17.459999084472656,78.03324127197266,67.4507064819336,24.111406326293945,25.403282165527344,30.884902954101562
2010-07-06,72.27798461914062,28.168983459472656,116.51000213623047,27.290000915527344,64.47726440429688,17.399999618530273,78.54479217529297,68.00611877441406,24.565336227416992,24.83863639831543,31.49110984802246
2010-07-07,72.18345642089844,28.791704177856445,117.7300033569336,27.920000076293945,64.51895141601562,17.649999618530273,81.01864624023438,67.20970153808594,25.4437198638916,26.04619789123535,32.19407272338867
2010-07-08,72.16993713378906,28.9309024810791,117.20999908447266,28.190000534057617,64.35823059082031,17.610000610351562,81.82040405273438,66.78146362304688,25.697208404541016,26.370441436767578,32.34239959716797
2010-07-09,72.0619888305664,29.282560348510742,118.36000061035156,28.399999618530273,64.28080749511719,17.729999542236328,82.43119049072266,66.4000015258789,25.791536331176758,26.705881118774414,32.31015396118164
2010-07-12,72.14299011230469,29.04811668395996,117.33999633789062,27.959999084472656,64.35823059082031,17.6200008392334,82.48464965820312,66.37322235107422,25.614681243896484,26.789724349975586,32.206966400146484
2010-07-13,71.96063995361328,29.385128021240234,118.36000061035156,28.56999969482422,64.3938980102539,17.81999969482422,83.72920989990234,65.8044204711914,26.327999114990234,27.449419021606445,32.38108825683594
2010-07-14,72.20370483398438,29.326519012451172,118.30000305175781,28.56999969482422,64.67977905273438,17.959999084472656,83.72156524658203,66.46690368652344,26.381061553955078,27.28729248046875,32.639060974121094
2010-07-15,72.30496978759766,29.18732261657715,118.2300033569336,28.59000015258789,64.7928466796875,17.950000762939453,83.74446868896484,67.12948608398438,26.693513870239258,27.197847366333008,32.40689468383789
2010-07-16,72.52777099609375,28.315509796142578,116.66999816894531,28.200000762939453,64.90599060058594,17.489999771118164,81.43861389160156,67.4573974609375,25.791536331176758,26.314538955688477,31.51691436767578
2010-07-19,72.46027374267578,28.68914031982422,115.7300033569336,28.25,64.89411926269531,17.270000457763672,81.91963958740234,67.0424575805664,26.033254623413086,26.638784408569336,31.67169952392578
2010-07-20,72.40628051757812,29.3631534576416,116.6500015258789,28.43000030517578,64.965576171875,17.329999923706055,82.8282241821289,67.1428451538086,26.045032501220703,27.1363468170166,32.19407272338867
2010-07-21,72.72354888916016,29.062768936157227,115.8499984741211,28.25,65.28112030029297,17.309999465942383,81.75164031982422,68.28052520751953,25.53804588317871,26.571691513061523,31.549163818359375
2010-07-22,72.65608978271484,29.941911697387695,116.86000061035156,28.969999313354492,65.19770812988281,17.709999084472656,83.57653045654297,67.49079895019531,26.6286563873291,27.566816329956055,32.239219665527344
2010-07-23,72.52777099609375,30.147048950195312,116.08999633789062,29.049999237060547,65.28112030029297,17.719999313354492,84.3018569946289,66.77474212646484,26.911624908447266,27.91901397705078,32.65195083618164
2010-07-26,72.51428985595703,30.352176666259766,115.5199966430664,28.93000030517578,65.34070587158203,17.780000686645508,85.1799087524414,66.66099548339844,27.10027503967285,28.617826461791992,32.845436096191406
2010-07-27,72.4872817993164,30.30088996887207,113.51000213623047,28.549999237060547,65.120361328125,17.299999237060547,85.17229461669922,66.01852416992188,27.24176025390625,28.612247467041016,32.78739547729492
2010-07-28,72.62225341796875,30.132394790649414,113.77999877929688,28.6299991607666,65.35260009765625,17.15999984741211,84.62257385253906,66.23271942138672,27.00595474243164,28.556339263916016,32.858333587646484
2010-07-29,72.6898193359375,30.183670043945312,114.29000091552734,29.059999465942383,65.3764419555664,17.239999771118164,84.21025085449219,66.2126235961914,27.076698303222656,28.31594467163086,33.096961975097656
2010-07-30,72.81132507324219,30.330198287963867,115.48999786376953,29.389999389648438,65.68013000488281,17.579999923706055,84.19495391845703,67.24320983886719,27.053110122680664,28.48365592956543,32.98731994628906
2010-08-02,72.71248626708984,31.11409568786621,115.54000091552734,30.0,65.54084014892578,17.959999084472656,86.09617614746094,66.29926300048828,28.10246467590332,29.43964385986328,33.76765823364258
2010-08-03,72.7599105834961,30.967575073242188,115.98999786376953,30.290000915527344,65.70222473144531,18.020000457763672,85.68387603759766,66.68192291259766,28.108348846435547,29.15450668334961,33.61286926269531
